field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	tier
131212	Date H54 first reported (blindness and low vision)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H54. The code corresponds to "blindness and low vision". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	3744	3744	607	0
131213	Source of report of H54 (blindness and low vision)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H54, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "blindness and low vision".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	3744	3744	607.5	0
131214	Date H55 first reported (nystagmus and other irregular eye movements)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H55. The code corresponds to "nystagmus and other irregular eye movements". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	681	681	608	0
131215	Source of report of H55 (nystagmus and other irregular eye movements)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H55, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "nystagmus and other irregular eye movements".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	681	681	608.5	0
131216	Date H57 first reported (other disorders of eye and adnexa)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H57. The code corresponds to "other disorders of eye and adnexa". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	8185	8185	609	0
131217	Source of report of H57 (other disorders of eye and adnexa)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H57, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of eye and adnexa".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	8185	8185	609.5	0
131218	Date H58 first reported (other disorders of eye and adnexa in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H58. The code corresponds to "other disorders of eye and adnexa in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	212	212	610	0
131219	Source of report of H58 (other disorders of eye and adnexa in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H58, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of eye and adnexa in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	212	212	610.5	0
131220	Date H59 first reported (postprocedural disorders of eye and adnexa, not elsewhere classified)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H59. The code corresponds to "postprocedural disorders of eye and adnexa, not elsewhere classified". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	536	536	611	0
131221	Source of report of H59 (postprocedural disorders of eye and adnexa, not elsewhere classified)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H59, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "postprocedural disorders of eye and adnexa, not elsewhere classified".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	536	536	611.5	0
131222	Date H60 first reported (otitis externa)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H60. The code corresponds to "otitis externa". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-11	22135	22135	612	0
131223	Source of report of H60 (otitis externa)	0	3	0	21	11	0	3	0	0	0		2408	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H60, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "otitis externa".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-11	22135	22135	612.5	0
131224	Date H61 first reported (other disorders of external ear)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H61. The code corresponds to "other disorders of external ear". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	30148	30148	613	0
131225	Source of report of H61 (other disorders of external ear)	0	3	0	21	11	0	3	0	0	0		2408	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H61, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of external ear".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	30148	30148	613.5	0
131226	Date H62 first reported (disorders of external ear in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H62. The code corresponds to "disorders of external ear in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	62	62	614	0
131227	Source of report of H62 (disorders of external ear in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2408	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H62, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of external ear in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	62	62	614.5	0
131228	Date H65 first reported (nonsuppurative otitis media)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H65. The code corresponds to "nonsuppurative otitis media". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	6051	6051	615	0
131229	Source of report of H65 (nonsuppurative otitis media)	0	3	0	21	11	0	3	0	0	0		2408	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H65, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "nonsuppurative otitis media".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	6051	6051	615.5	0
131230	Date H66 first reported (suppurative and unspecified otitis media)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H66. The code corresponds to "suppurative and unspecified otitis media". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	10282	10282	616	0
131231	Source of report of H66 (suppurative and unspecified otitis media)	0	3	0	21	11	0	3	0	0	0		2408	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H66, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "suppurative and unspecified otitis media".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	10282	10282	616.5	0
131232	Date H67 first reported (otitis media in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H67. The code corresponds to "otitis media in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2020-10-20	12	12	617	0
131233	Source of report of H67 (otitis media in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2408	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H67, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "otitis media in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2020-10-20	12	12	617.5	0
131234	Date H68 first reported (eustachian salpingitis and obstruction)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H68. The code corresponds to "eustachian salpingitis and obstruction". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	2498	2498	618	0
131235	Source of report of H68 (eustachian salpingitis and obstruction)	0	3	0	21	11	0	3	0	0	0		2408	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H68, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "eustachian salpingitis and obstruction".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	2498	2498	618.5	0
131236	Date H69 first reported (other disorders of eustachian tube)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H69. The code corresponds to "other disorders of eustachian tube". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	2711	2711	619	0
131237	Source of report of H69 (other disorders of eustachian tube)	0	3	0	21	11	0	3	0	0	0		2408	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H69, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of eustachian tube".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	2711	2711	619.5	0
131238	Date H70 first reported (mastoiditis and related conditions)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H70. The code corresponds to "mastoiditis and related conditions". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	294	294	620	0
131239	Source of report of H70 (mastoiditis and related conditions)	0	3	0	21	11	0	3	0	0	0		2408	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H70, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "mastoiditis and related conditions".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	294	294	620.5	0
131240	Date H71 first reported (cholesteatoma of middle ear)	0	3	0	51	0	0	3	0	0	0		2408	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H71. The code corresponds to "cholesteatoma of middle ear". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	737	737	621	0
